id,content,label,cleaned_length
fcdbbe5f37989711,كلام عظيم إصلاح كبير فئة كبير مجتمع إنسان هنا متعرف هو حاجة نفسي إنسان الذي معترض أفهم هو هو استثناء مصر أن كتير اوي بيت كان هو ستة مطالبة عدم قيام هو بي عرض هو سخط كبير اوي الله كان عون الستات الذي عاش حقيقي,anger,208
bb0b9de0bae5afce,رضي الله أرض علي سلام أمير برر قتيل فجرة الخوارج على هو سخط الله,anger,64
0879a051efbb7f32,تأخير تعامل قضية اجتماعي ضعف معتقد إنسان حكومة مما تسبب سخط مجتمع,anger,65
4e77be2cb51cfe2f,عس عبدالدر هو عبد دينار عبد الخميصة القطيفة أن اعطي رضي يعط سخط تعس انتكس شيك لا انتقش,anger,86
1f897d01f79dae0e,سخط الله سعودي عرب خليج وايران,anger,30
e3b3f427bbeb8938,من التمس رضى لئهة بسخط نئسة رضى الله عنة أرى ناسي عنة من ألمميس رض نئسة باسخط لئهة خطط لئه عل أسس على إنسان,anger,107
9201106a3bf6d2d2,أرب انزل سخط غضبك يارب جبرائيل ميكاىيل سرافيل يا واحد يا احد يا فرد أصمد,anger,72
33e5346d4ec9fe61,ماذا فرد ضعو طلب هو سفارة موريتانيا نسى أن اصلك ثكني علاقة لك هٰذا قضية تناسى فعل أراد هو تدافع صفى هو أك اللي سخط عليك,anger,119
77bf3612bf40c0d7,ثورة المضرطة قام اجل دني تملك فخابو سخط اللٰه هو,anger,48
719e27490052e207,اللهم جعل حاجز دعائي استجابة أجبرني جبر لاق عظمة هو هو شدد إلى رحالي فيارب اصلحني أصلح حالي لهم أغفر قلبي أسى لسان هو سخط نفسي ضاق لهم أغفر ضعفي وقلة صبري لهم هو يوم فضيلة تخرج هو مجبور قلب الخاطر,anger,196
85e973acc4182d55,سخط,anger,3
3098ce3559bdcdde,اللهم أرزق وسع فضلك أغمر قلوبنا سكينة أرضى عنا رضا سخط,anger,54
2631304e53f03cac,سخط جدى,anger,7
8c371f78f5e19414,هو لد عم حمار عرف طبايع زين مشى إلا جلد تعزير هٰذا باعد سخط اللٰه قوم ثمود سخط على هو ضرب هو حذاء قام ألساع يا زينبي يا شروكي أقذر,anger,130
339775e5e132b479,تبا امة خانع خاضع ليس هو أي وزن أو قيمة أي حدث عالمي حق على هو سخط الرحمن بعد موقف هو الركيك اتجاه فلسطين سودان غير هو دولة عربي إسلامي,anger,135
0c81cb96ac778881,شاهد سخط كبير أنصار شبيبة الساورة حكم بعد نهاية مباراة يوم أمام شبيبة قبيلة,anger,75
52c16eec5ad822c6,كيما مامى هو فرنسا عطات أرض لي هو غاتر هو دبا أمر واحد هو جزائر ركع أن هو سخط أم صعب,anger,84
528136ad3e38171d,حياة تحدث هو حدث ألم هو سائل علاج ألم تقبل قاوم فعل فسيرتفع ثم انخفض قاوم ألم رفض أنكر اتهم نفس ظل مقموع مختبئ ظهر حين آخر هنا بدد معاناة حدث حدث قبل قبل ألم حزن ندم,sadness,165
a90a44e88e22679a,ماهو علاقة صداع جيب الأنفية ضل طبق وانشروه,sadness,42
1cf680c3b5660ea3,أقرأ بقرة أخذ هو بركة ترك هو حسرة استطاع هو بطلة سحرة إليكم سورة بقرة ١٢ صفحة فقط,sadness,81
3701cfea2e04cb1d,زلت استوعب كيف كان إنسان ملتزم تجاه آخر حذافير لطف اتقاء شر إيذاء قلب ككن نجا خيبة أو إيذاء أو حسرة,sadness,99
466cbb54b2c9d1f6,حسرة ساكن أعماقي تذوب وقت هدأ حديث,sadness,34
c18eb6577ed9bf85,حسسارة,sadness,6
33c986bef2f71971,حسسرية,sadness,6
8bd4316d73de5b20,حول قوة اللٰه ألعى عظيم يا حسرة قلبي يا وجع قلبي علي يا آسيا حسبي اللٰه نعم وكيل حسبي الله نعم وكيل آسيا خليفة مراسل حربي فرقة سادس ماشي احتسب هو شهيدة إذن الله تعالى ربنا ربط قلوبنا جميع ظل حدث,sadness,194
7513eeac719bf602,أرتق نفسى حسر مغدر أسفا راحل حزن كاذب,sadness,37
a3eb15825abec2e4,ارتقى نفسي كثير حيث حسرة مغدر أسف راحل حزن كاذب تفكير منافق,sadness,59
53bec6a061a18d5c,زلت استوعب كيف كان إنسان ملتزم تجاه آخر حذافير لطف اتقاء شراة إيذاء قلب كن هو نجا خيبة أو إيذاء أو حسرة,sadness,103
a008f18163bef159,قال محمود درويش أرتقيت نفسي كثير لا حسارة مغادر أسفا راحل حزن كاذب تفكير منافق,sadness,78
b3d646e77265bdb2,زلت استوعب كيف كان إنسان ملتزم تجاه آخر حذافير لطف اتقاء شراة إيذاء قلب كن هو نجا خيبة أو إيذاء أو حسرة,sadness,103
282ab574ea4520d6,إن الذين كفار انففق أموالهم ليصدوا عن سبيلا لئهة سيننفققاق ثم تكون عليهم حسسيرة ثم غلب,sadness,86
0874ee1ba096313e,يا حسرة على العباد,sadness,18
b6718ac789b58043,أكثر إنسان حسرة مستهزئ حق فرحة قصير ولي هو ندم طويل يا حسرة العباد أتى هو رسول كان استهزئ,sadness,89
094533d36d6140ed,وضع حسرة حسرة,sadness,13
37c58c4e7f0a57c9,بعيني حسرة ود هو بس نظر,sadness,23
dfeda773418eb94c,حسرة إستوني فريه,sadness,16
8e8f562692d4cc89,تأمل وجهك اتخى حسرة أمك علي,sadness,27
6861a28b2ff39903,أشق عرض مرء رقاد ليل سطع منام طيف محبوب غاب أغشاه باشر ذهب بلب حسب أن وصال عاد بعد انقطاع الليالي جاد على بخل فترة زمن استيقظ نوم انقلب حلم حسرة صحو أشد على منام,sadness,161
47ffade8ddf52a4e,يا حسرة جزائري متزوج هو دوري ودارت,sadness,34
77b782be33eab046,اقرؤا سورة بقرة يومي أخذ هو بركة ترك هو حسرة سوف عمل تنظيف نفس بدن هو وغم حسرة تاج ذكر استغفار هو سوف عاش نعيم وراحة تعهد هو قبل حمدلل,sadness,134
c18a95985c9e40af,يا حسرة زواج,sadness,12
Built on Seedream 4.0,تمنى لو ماكى تسلل خلي هو أحس ظلم شوف حسرة رونالدو هدف ضربة ماسكيرانو ظهر,sadness,72
bf87d7dd508080d1,أبخ هو أخد قلبي وحنيتي يا ألف حسرة الذي خسرني,sadness,45
8c0b4445498a0c8d,أسمع ياعالم ياناس سياسي عراقي حاول تخفيض سعر بيرة إنسان انتخب هو شعب عراقي حسرة على كيلو لحم حسرة علي عمل عملية مستشفى عراق التهب غلاء سياسي أردى رخص بيرة اللٰه درك ياعراق,sadness,171
L'héritage est le fruit de la tempérance,حسرة قلب رهيف,sadness,13
66b00740826a7462,إف إف يا حسرة,sadness,13
38fff9c203c182c8,يا حسرة على هو,sadness,14
cc093753d08f1380,حسرة على هو قال كلمة نفى هو غلط,sadness,31
70f666bfdab70d38,أكسر وجود كأن ركض أجل تحول يوم مشهد إلى سراب أثر واضح خطواتي حاول ليس لي حسرة ندب عالق عمق قلبي,sadness,95
dd283302208220d4,الله جعل هو حسرة دايم أخذ حق هلال هو الله جعل نوى هلال سوء رجع ضعف هو,sadness,69
c198dc59d5aba23f,فيا عزة المهدى يا حسرة المهدي,sadness,29
2c413d65a6eca1ae,حسرة نزيم هو,sadness,12
a7daa27227bb8788,يوم ال مالتي حسر حسره,sadness,21
4ea498a1bf7fa5c9,حسرة قلب خسارة طلاق مجرد قطعة ورق,sadness,33
5ec669bec8852fd9,حسر عليا ختى متجوز قاعد جوز هو خاطب قاعد خطيبة هو قاعد ستي أم امي شوة هو تسألني هو بنت ميين حد يناولني حجر طوب هو على وشي هو,sadness,124
cd0ca6b663f0e979,حسرة جالينو بعد تعثر,sadness,20
0b7d37188b0bba62,منزل أربعة منشور خرط مدري زر بي هو جل احترامي هو قارئ عقلك أقراه خلي هو حسرة كلبك أدرى بيك أراد واحد أراح بس هو ادور گحاا,sadness,121
147d07d75b56ecab,أقسم اللٰه حسرة وخذلان,sadness,22
cf50ef6bbcf8809f,صحفي تافه طبع انفعال فيني ركز اهتمام رد فعل ليس فعل نفس,anger,55
3aa83c2640c230c5,لحظة انفعال واحد كفيل ظهر غضب حظة السكوت هدوء خارجي الكداب وجهة نظري حظة واحد دشم حاجه قال على عصبي بقى,anger,103
1a63912f91706b9c,احنا بدون انفعال تفكير لٰك على شحال بانفعال,anger,43
024e36dadac29845,أحذر تقرر قرار هو حالة انفعال حزن فرح انفعال حجب تفكير سليم,anger,59
98c5cd39da1a44f2,الذي كذب راح نار انفعال مدرب هلال تدخل كوليبالي أن عرف تمام معرفة تدخل ستوج طرد كان صادق ماذا قل أن انفعال مدرب قبل أن اتخذ حكم قرارة قبل شاهد هو حاول صنع إثارة فقط,anger,164
b52b0919c0099e58,انفعال طبيعي شاهد ملعب عالم مدرب حول عالم شفى سبيل ذكر حصر سيميوني غوارديولا لويس انريكي جيسوس المقلب كانافارو يوم متدرب النصر حاول إظهار جانب حماسة انفعال رغم جنب تدريب ظاهر خلف حساب غباء أصفر,anger,193
66f4bd9ea1cbb8b0,قرار كبير اتخذ حظة انفعال بل وقت هدوء تام,anger,41
f67e41b3a95883e6,أولوية موضوع أولوية بس أدرك هٰذا جمل انفعال داخل هدى عتب محشور حلق بيتبخر,anger,73
74634e80793d03b1,لقطة هذي اللٰه ماني هو اتذكر انفعال جمهور زين واضح ناقل تلفزيوني أن ماني حال بزر برازيلي رأي آخر مشكلة شأيف ماني طلب الكورة بعد,anger,127
4ca4a3b892541f9f,أدرى ذٰلك الله سامح حبذ لو حذف هو عل انفعال لحم,anger,47
db0004d3efbd14e0,مشهور مطلق أمس شارك نساء السعيدات نتيجة فعل رجل فعل تزوج الله وفق هو حرض بنت رجل محتوى هو سب انفعال رجل تغريد هو قديم,anger,117
7fa889005ce3efb6,شاءالل حكم ناديك نشوف شجاعة هل قدر صيطر أنفعال منتهي طرد,anger,56
092ef1076168bcec,مو انفعال لٰكن هو عاجبك مدرب لي اتحاد ماصبر مدرب هو لي هلال ذٰلك هو محقق طولة هو إلى متى نشوف فكر إهلاوي عقيم ذا الي مامن فايد نصبر شو متى أصبر مدرب ماراح نفع معاك حقق طولة دعاء جمهور حماس اعبان اللٰه ماحولك مدرب,anger,212
193b2cdc4a33d687,نفيز ناقش حكم هدوء دون إنفعال منح كرت أصفر رنالدو اعترض أغضب رفع صوة يد تم كلمة حكم أمام ابتسم أو صد دون أن منح الكروت ماذا تفرقة تفاوت حكم محلي أجنبي تطبيق قانون,anger,162
59634a489aadc260,ابي اوصل شعوري تجاه شي الي فعل ضايقني ماني عارف أن هو مب رأضي استوعب صدق زعل مب تهاويل انفعال,anger,93
373c01739182ee1a,ركز موضوع انفعال شب نسية حركة بنت هذي مفروض صاحب كشك أعطى هو مشى هو رجع تمسك صف,anger,79
2aa293015c650a82,انفعال انزاغي طاقة صفير,anger,23
e118ead847311891,انفعال انزاغي,anger,13
3133515d1c8269df,وش صار على هو هو لحد آن طالب والا خلاص وقت انفعال,anger,49
cbc799c9df15ba69,حد تصرف نرجسي انتبه انخرط معاهم هٰذا عبارة عكس دافع نفس هو بثق بدون انفعال خليكم أردى مرة لو كلام مستفز تصرف هو هو قتل هو عشرة مرة,anger,130
cad1e7de7d166691,حظ انفعال عاطفي ليس نأمل تعلم حظة عاطف شديد ألزم صمت أفضل حتي أن شأ حصل غيرة ليس نهاي عالم,anger,90
fecebd27834ae08d,مافي شيء استاهل انفعال عصب قدر تغير شيء حياة أحسن اهتم نفس هو حياة هو ططزز,anger,74
1b47c2c7bee9bb44,نعم كلامك صحيح وجهة نظر احترم رأي فسد ود قضي جيل جديد بحث معلوم جود عموو جوجل وجيل السوشيال ميدا عرف ثقافة محصور الوتس آب التكتك إشياء آخر انفعال هال سرحان مبالغ جيل مصر نفس هو عرف مين هال سرحان خاص حديث منهم,anger,208
3727edb8e7ffad0f,حقيقة علم انو كيان قح أمعن إذلال هو شاشة دون خجل أو خائف أي انفعال دولي,anger,71
